RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30
9,0,California,state,,191247.7284358852,191890.56913500727,192758.56149221133,194642.71408989883,196832.75765390563,199195.80829753788,201691.35856147797,204296.8448160102,206908.37743309597,209384.95768035421,211823.91963679332,214210.9199881795,216230.20481287906,218226.86256782862,220474.26554323712,223268.606165485,226068.7319705859,228612.4146148601,230993.87587866487,233288.4493990552,235515.5479756644,237597.93308593947,239554.20314370573,241383.56840458515,242861.62368357365,244372.7497420028,246141.4846746892,248528.12946045387,251314.81582138446,254406.65910977425,257983.5739422411,261834.0188243148,265724.098985265,269415.6844069963,273032.4426914193,276598.9238276754,279750.3141913801,282688.3941908277,285800.5700360253,289418.0407712627,293435.48510893877,297151.49627971393,301074.7010403315,305206.67058667407,309796.77858182957,314267.87428917986,318576.13479225134,322742.2526627145,327055.19140893663,331912.8238639759,337453.49584611814,343814.0584133332,351137.71207710326,359311.01561960083,367667.14444766566,375641.8345691257,383194.14676301245,390447.5331901249,396824.5017357201,402985.5495319438,408468.5031534359,414411.1826515237,420657.89761956804,427701.6180721603,434553.216218829,440889.0209911948,446950.8678984181,453099.83250167797,459277.02183401544,465340.29382602294,470258.9621226946,474612.8915234651,478240.45559588616,481466.832062182,484539.98677174357,487299.2018091458,490041.0148150833,491937.40278486797,492641.5842885622,492647.8064159374,491592.0963377231,490389.02471838845,489106.2438170801,487993.2903998271,487074.6900839019,485997.0903813983,484455.43404860696,482479.09885882976,479396.4145857336,475846.27375741064,471302.7236083488,466564.8434169817,461240.1802466079,455652.3998339527,450035.4696520054,444014.2357471898,438018.4714826707,430941.6070924972,422487.8548610962,412578.3234569205,402030.24142542534,391786.82231458364,381412.36438113154,371424.7472707589,362197.40546796744,354218.07566802244,346482.32020325615,339060.0825674308,332121.93735681876,327069.3290197495,322884.53088212217,318952.2394940324,315141.718913381,311811.58250678837,309341.9591565183,307277.8819705695,305661.1061804019,304799.2505717014,305648.3213871847,307591.7384051693,309565.572109732,310390.1786552407,311443.76067865203,312756.01270543056,314200.87635676615,314134.69132862304,312975.86094616493,310996.408077018,308976.74351783143,306809.9149196003,304890.5817582681,303523.51519981044,302459.0131678962,301439.16650931747,299936.79082035396,298337.66302146745,295935.1468825985,294001.48190160724,292317.6664936364,290481.05098705954,288288.69951206987,285948.0107130574,284792.2406908272,284038.97976181953,283650.6860655756,283086.37587387953,282452.1356490191,282019.0344533678,282216.1084664675,283331.4887316513,284948.9919313344,287506.60067041294,290960.61056489224,295368.46078377607,300195.03039525676,305332.13366248127,310198.2643695532,314504.57504320546,318203.72291844006,322558.2734383232,328506.6519123936,335704.7129498692,342915.20644446765,349811.872761901,356570.53184668237,363245.7493558458,368844.95522293105,373355.21039344947,376619.6380528694,379318.5145581917,381772.989732417,384766.3653946708,387960.60823001154,390591.12027375976,392320.7283382954,393837.16383679793,396340.73673946597,399516.596434597,403075.72912601667,406361.9800044245,409283.7079533382,411753.12735809915,413774.3135766859,415730.5886252113,417942.55545465933,420209.3622648938,421995.59809038317,423192.7037876146,424216.6353027565,425478.8100586321,426532.2350232016,427493.07832734985,430676.32225058926,436031.436615691,442114.55919184134,446710.79603998316,449759.67558980855,452453.89187532413,453439.2683985517,453129.08395278646,451640.02114645997,451301.5203843231,452375.78803433484,454968.85229824466,459874.2834272815,466329.5506679071,473340.3378843276,479065.86084908893,483263.7305505254,486861.43599196075,488612.9604470381,490126.8322298296,491720.78742940415,495187.05449102324,499030.7967202835,503548.30968131433,508649.4934574401,514275.51567796175,519404.0224033817,523622.3502434501,527481.7392951516,530623.1961782523,533481.2005722573,536547.3605025001,540006.8191903862,543686.6284321992,546288.8360504207,547813.5311978,547338.010501488,545702.9291667322,543850.3874261728,542787.1233262314,542150.5958703916,541758.0722772088,542170.5580240135,543895.6901253717,546532.6187364262,549640.9914295584,553025.3831227429,556532.9118860561,559397.7064124554,561701.578233098,563921.2505191822,565970.8755922049,566229.7429210682,565003.3860707982,564845.1304588906,568143.1329225762,575464.8226549135,584866.3786483025,595813.9968280918,606733.8607987139,615801.5597433887,623559.750119934,630588.02900574,639788.9799277327,650806.5595907946,662635.7787161096,673327.2802291653,680724.2509656041,685740.0485780478,690217.8749692021,696121.983804607,703400.4129950665,713550.9996873052,726576.4388803613,742283.0242541794,756566.25423916,767332.6963895689,773057.0309904943,773369.8724663284,768650.7029147389,761103.0803817963,754308.3751942967,748968.6871188009,744391.6173444086,737270.6662013294,729949.7600320587,724564.5225126565,723971.3120916564,726992.6755614914,732283.7110362613,739416.0710263442,747486.6328252255,755198.9004480835,761469.9004876994,765957.4774683389,768814.6040162792,769356.0826111259,769200.4123741668,770710.3253432965,774643.1977838961,779215.5925915038,781733.9387951236,783767.6267057955,785569.8017750625,787909.4206968691,789530.1790321771,791337.0375346498,793164.9218504549,793332.6515108474,791917.178655088,788400.604061514,785024.8432339187,781037.2431444457,777180.8950339459,774258.4589908529,772278.494173679,771846.6481439898,772612.9726239882,774314.3662142655,776652.4725151117,777945.9256647235,778306.6351465074,777598.983916516,776232.9358819496
54,1,Texas,state,,114973.55811578946,115036.03771714371,115066.34130262745,115216.740684592,115314.14168293537,115423.35191338959,115495.1199321422,115707.43793240063,115985.86163845833,116284.19799147222,116628.45993425755,117010.85233437321,117239.15795426129,117204.66074388403,116976.20807993859,116842.36417081671,116887.30321139884,117023.56838066097,117183.6385353459,117327.41825689714,117478.63483390138,117636.80406813214,117752.36844252415,117845.7309719707,117877.58697322076,117965.89821906031,118187.19366832537,118576.35254120479,119034.82740676845,119548.48624859717,120070.61488955589,120622.37663581532,121108.66889150081,121525.98481759462,121881.17705933703,122183.8124963218,122415.86632093701,122569.02642923029,122742.151875176,122945.22957601032,123175.62859971177,123407.81500130291,123636.76914454042,123902.9342779732,124144.3572874753,124390.20388499099,124567.68623684347,124717.9323942018,125093.88681809891,125940.15911085343,127279.80750953779,128609.22956148688,129707.80903938011,130412.9112755978,131072.018807083,131671.54160262935,132348.48511983268,132978.32528674684,133541.77683829097,134034.2068290742,134558.667702222,134999.9151132795,135393.09259242998,135739.65331489302,136116.61049466,136528.56884395864,136893.12690418455,137234.3452570897,137575.95554618223,137852.83099097165,138176.41056094813,138439.92085910888,138656.16397485163,138874.26776414964,139139.3537236332,139564.37845230754,140145.78038475313,140790.2528876283,141432.93057573057,142003.76605604318,142610.81648319727,143360.75032654413,144078.94775172576,144791.38114312812,145167.43641612257,145315.4591465776,145296.94034665092,145522.02844745203,145933.6891196943,146468.93865397744,146946.59430286664,147454.27019617276,147954.56620351732,148415.26342872623,148799.1406814933,149153.23944508468,149010.11506539342,148596.25124651915,147986.87795494258,147667.0978881773,147437.943167057,147232.43711188732,147062.52268822596,146700.37476611012,146176.38503862507,145553.10383321773,144941.62410795267,144376.186882132,143861.7389124936,143591.57065481422,143480.71367481837,143463.6088416836,143463.41651986333,143438.46444754882,143449.72709665817,143329.64027124678,143171.18800549346,142960.8076349128,143004.92885437058,143133.9983912634,143196.70321525625,143182.67023067296,143208.50753431369,143389.09285156813,143597.63950030212,143644.7974098719,143390.21995511986,142898.524328168,142316.10988836203,141730.09301368074,141122.16246445905,140594.105565445,140135.2444995996,139652.46605059775,139178.0435010358,138718.9699025114,138355.40563448882,137984.87407312347,137779.2324663867,137658.25944312985,137614.96842146467,137498.90856842918,137281.9746296069,137028.58402870703,136912.55217059728,137071.98171700552,137356.16291509438,137642.0299868494,137961.11879507266,138410.74126582334,138920.32244457267,139300.81888476238,139627.0458141842,139952.17677755893,140327.42204094044,140704.0522466059,141229.84628587143,141898.01645161552,142689.88023509234,143441.64733144653,144299.66532801627,145323.50735798886,146306.08873420142,147258.6655457702,148002.16453248946,148849.91825724827,149626.45352856375,150497.61044555804,151520.74195513825,152675.64707076005,153840.74504954167,154853.51460050684,155879.42596359536,156921.01323140226,158107.1786486353,159173.84462547113,160114.30228570732,160781.0831699218,161623.76308545607,162609.668342631,163843.42884826104,165122.02798375092,166372.03290616747,167541.78770183423,168660.96169466633,169775.76349155002,170934.85905881113,172144.0969917423,173377.10939903525,174619.49638067113,175713.5917509416,176848.30685683002,178063.40905167788,179330.9329373649,180265.61923654424,181154.96956858295,182013.21843868258,183036.25118679507,183889.05527388444,184718.2682891963,185666.3762314464,186711.89798730952,187888.21018681803,189018.53568401185,190130.6460952786,191123.57155429563,192182.40189074702,193354.48916534564,194409.8814875418,195361.10109011552,196097.37137826314,196877.90057942035,197670.44301434155,198615.62805632874,199656.4996917365,200812.1506775885,201958.14733996728,203000.8858777451,204222.2781560135,205365.06005183273,206556.86887335542,207461.97721251074,208496.56990337846,209427.30110291907,210345.69565030013,211046.1289896106,211840.3968263802,212723.55831607268,213598.5664535264,214369.7092605907,215036.86430643205,215600.30732284542,216106.60336556568,216597.76640960647,217118.89194424913,217743.52123403436,218426.067605091,219339.78571714574,220421.6631436315,221599.68072778863,222795.65578835446,223952.69086902635,225081.10456829672,225894.5803940875,226185.05007112175,226358.90771262973,227038.53414257546,228514.8803036754,230743.5399357539,233258.82947315637,236127.4325349169,238906.71067883435,241824.40673481685,244932.25624741227,248451.00201188494,252355.99300875716,256824.85976708893,261606.27745961514,265992.799690396,269336.5723717087,271780.9500922777,274316.56081067695,277599.48137055506,281373.1014029498,286337.83113198535,291890.5285535217,298169.3117634725,304261.1519384198,309860.53520970786,314747.83438036434,317719.5440497524,318652.440596142,317964.69957420666,316981.35614970885,315944.08775765053,314611.26449394616,312852.69020723924,311180.37995685847,310064.2126021032,309679.0448229359,310011.83873638284,310875.3151517156,311652.95445219846,312256.4116123654,312295.89427309,312056.2559777499,311547.68098047224,310919.48576800415,310713.04649612255,310983.1057096215,311885.7195352655,312771.429686021,313114.0218056986,312874.56224809744,312295.0153122882,311865.8927492951,311598.15236058366,311331.6447966573,310950.5256264587,310669.6879699977,310489.1000701511,310310.24219946895,309571.5408892271,308495.38130293234,307223.78300487064,306019.20513762586,304945.1209084315,304102.2152631776,303583.2458592905,303209.6150946099,303053.4083718142,303066.680121618,303088.8667347913,303068.5259214838,302780.18404746195,302187.23791397637
14,2,Florida,state,,108713.64500438335,108949.12887928134,109234.58227512066,109814.83560878172,110440.57630020997,111079.03341136737,111720.52664586341,112373.85461287765,113051.03369689803,113742.32786420679,114460.6966469818,115201.63274816137,115879.12390760856,116552.21209799744,117255.83593535695,118086.98586954584,118997.34572798658,119947.61464945874,120969.18139337834,122051.97355564592,123174.51828877859,124300.14324593374,125379.66083832407,126438.39753514585,127394.3189147382,128278.55825923127,129143.08239458734,130115.83172694074,131183.13021547362,132299.04638566417,133435.15411172816,134649.31988782252,135850.53631008984,137050.1775403119,138189.8217852777,139424.50759509756,140641.6806594295,141892.49811216994,143175.15960552995,144604.23127383896,146113.71814464877,147611.47133001412,149094.29460581287,150610.42403910166,152184.3571527688,153778.9281114452,155343.18425693046,156839.8238688537,158274.65882291147,159695.55889165204,161252.30589188336,163027.4155129166,165105.57556083926,167462.95190440933,170081.87231795947,172965.96636234177,175894.5838701327,178708.02110904004,181346.83043716953,184035.76591873544,186796.89230364593,189749.50994439537,193060.00417194213,196961.74967040718,201315.49826551575,206035.16612058002,211071.7804429781,216277.3752512756,221379.49979672596,226078.46848471733,230422.94619023695,234493.72076948907,238256.43652817025,241747.4056573539,245375.3117661825,249414.3882274199,253287.89207633538,256530.90334972262,258756.3014134638,260217.1308302939,260829.1928459038,260801.52793869193,260410.66877552334,259628.90056950971,258639.81503303678,257570.67467850432,256342.20022073007,254923.59586980278,253076.38429693007,250767.70090815317,247986.51722596821,244912.7039059376,241765.77905066722,238547.20375843195,235181.81560567362,231768.74900495113,228060.70297260713,224400.97186297702,220492.41018025656,216686.42819858095,212597.47629569937,208620.98262210132,204555.20687198805,200328.10274372398,196029.21111018801,191680.98449053508,187405.58980140937,183317.87452664366,179473.2262330402,176056.9817612113,172845.36491335367,169647.55602606575,166553.92814186835,163611.09600443326,161093.10583678415,158773.1985151548,156649.19318446904,154852.25677811145,153654.17006192656,152743.63888034035,152042.71277880494,151432.34042455466,151016.55958561177,150653.5357509012,150182.85006708934,149473.0730910446,148489.3959705841,147261.01499975933,145920.06447787347,144517.69625826497,143097.5416739186,141743.84873373507,140391.1125397889,139108.38545066124,137798.3103766707,136530.81199897258,135264.90356922767,134120.611874177,133066.10402807206,132236.4378818617,131612.76392961692,131255.22845817325,131072.46891523906,130989.16336022271,131018.0924698204,131141.20646966362,131338.14082302907,131705.1856876444,132180.37038367504,132824.2578145785,133470.11291129314,134044.41394493316,134655.36608527473,135412.84220573437,136485.49906723548,137915.09471371956,139550.10035226351,141219.24443695458,142922.5617638515,144676.90890313624,146655.65096828667,148594.65859930002,150457.25631894075,152235.56334289873,153963.7802704694,155788.41129480125,157399.99661717963,159044.2537050321,160609.30781568206,162295.93721242365,163877.69918758015,165286.29136748528,166675.64023977512,167826.99470519493,169013.16936512967,170022.5481784146,171071.7098752364,171952.18917998005,173052.5096859614,174357.2544788406,175781.7625935711,177030.22719646434,178132.55653751755,179239.67107312803,180493.6886525804,181779.4792377197,183245.51867525923,184797.56930022404,186485.9099246066,188250.14479866624,189951.2627666551,191530.64655466843,192986.4641414315,194366.43784768434,195634.94587919323,196978.59659656681,198308.25517394705,199729.67385029365,200977.3932905118,202270.18465278935,203722.40411632913,205337.89890129995,206816.66553287112,208043.0559234511,209117.64120952226,210320.3239291995,211724.36487359446,213216.0777403583,214522.5635197221,215869.9414007771,217150.06971424198,218595.3605320755,219995.2183875336,221496.3772272015,223041.20981894215,224658.5666961768,226097.0893778026,227360.48054790008,228631.35446674158,229890.84330392783,231197.0865039541,232297.43282036312,233723.84224224507,235117.28696907137,236532.2832643191,237696.7483094947,238933.2796961797,240269.63997216907,241475.61894122782,242557.7653517349,243289.5255408306,243817.9018246041,244101.88980812728,244513.32969601397,245045.3275081458,245770.8613163264,246492.13020908134,247447.94016838932,248755.2667038399,250366.43841904905,252318.43775696412,254157.4775558086,255773.2186049062,256756.00662731778,257027.04301628665,257162.94925866785,257743.45119739056,259343.62785556863,261910.076857934,264947.00197674456,268512.67008571635,272056.63701645005,275724.58416366135,279378.8879949133,283283.8105652587,287626.2925113264,292881.38690687966,299314.96362068824,305903.25356063916,311764.47153480264,316513.71816223074,321189.76866478805,326420.7373626214,332075.1178966407,339173.3245650379,347429.42924456106,357174.282243379,367421.9012546499,377243.13040654035,385972.99292033655,391896.3034728533,394894.45999171195,395277.83081363095,394787.9624903987,394070.71042587835,393211.9689277741,391844.0094488265,390685.65699528315,390214.5251226228,390666.5406937672,391736.0624306863,393436.9877593882,395166.78689781204,396880.99980892654,398073.13594347396,399153.29776769195,400100.3674942819,400945.60434725165,401662.51311002346,402401.8167958847,403279.76893886836,403970.8528769587,404097.3763055667,403298.7479499459,402225.24176329834,401192.85258133156,400322.91083836445,399358.8078382532,398137.74206777714,397024.90468397876,396064.59014437365,394968.190546054,393244.70894499373,391047.3534850737,388548.736166496,385916.60680434,383115.3031059398,380609.5946490999,378816.70491705724,377655.55307154363,376965.60072180483,376609.1998928215,376604.29474377196,376788.39893152524,376884.9921519724,376504.3136567764
43,3,New York,state,,151036.94951762963,151574.7894230642,152092.54706701715,153206.10300806386,154358.23534603536,155604.00902294597,156723.9551358988,157704.27768475862,158575.38841169688,159509.10450643935,160652.9709195669,161908.57483674644,163112.88543081566,164115.1910483084,165019.2044644845,165963.03118808163,167005.39905835575,168155.92246688934,169363.80056031878,170631.708714056,171871.77824563385,173176.99568708587,174543.33432308226,175994.11519864193,177426.49488311747,178726.88809912733,179829.74489752066,180916.90810068915,182075.83166991815,183421.5219663789,184867.03041513907,186481.1094567154,188144.12982635837,189802.1736198849,191413.2843375172,193081.59294868936,194711.13832817375,196296.50229243757,197988.33722488707,199655.28134533178,201361.14900852274,203052.91875106166,204827.65568219338,206842.50032744123,209023.9985113698,211269.07448733147,213232.3431350755,214993.18099275845,216707.20182861597,218331.55867516357,219693.12187947612,221046.2410474913,222638.85246572868,224603.75685710227,226813.47134753116,229086.69640105998,231480.06388610826,233831.9299298653,236214.96425015051,238492.50378077073,240663.63477704223,242778.87530533833,244725.124485687,246779.17923345242,248960.33155184987,251214.0849591546,253585.67313773333,256064.9350912938,258667.9653917629,261316.85009290665,263711.3541279744,266097.39985560096,268183.04800237674,270090.87557534786,271666.05146249104,273034.20358815946,274326.5468328159,275661.2838360499,276910.6027153291,278028.28899280337,278750.3708604968,279280.87345249887,279587.6542189875,279913.700025301,280185.7268778968,280407.4435451329,280701.3709108103,280821.56241639913,281051.929352395,281087.1498799271,281143.35583961784,281221.07657729666,281227.0292636301,281431.10440183576,281636.62393762515,281748.2395080252,281817.263945166,281679.35504477675,281522.09036720055,281164.07443101105,280565.44077435206,279748.3290529335,278665.46436596994,277494.2406781518,276185.20483627747,274612.0553700447,272889.8579842839,271238.4738122686,269710.98002771725,268396.50950897404,267231.31722518004,266239.0315741637,265326.99249574135,264336.54336954583,263310.022270219,262201.94421403407,261268.640697705,260546.4836429214,260084.98608071823,259775.36239455667,259549.54912802772,259531.16161930832,259609.1919626677,260000.53299075214,260419.044358912,260978.79511593134,261337.06434326866,261250.44980007317,260708.71028560973,259729.65484668128,258705.19857650436,257667.13874996742,256934.86282991464,256373.0925674874,256027.4304391317,255562.85090010296,255064.741645131,254322.4307681967,253596.22584077914,252887.02123376433,252239.686005911,251595.12519696107,250893.47920105708,250300.1520074789,249778.10136509917,249570.84746401288,249759.80270922848,250154.13422003653,250646.0125370144,251006.53692969066,251341.21976633006,251352.6394739299,251379.62370146075,251218.35535393772,251203.1923125064,251177.51435284675,251579.76267720675,252248.76296265118,253036.6017440482,253780.5045804938,254622.86476855798,255793.14341565175,256959.25972392483,258006.48413680927,258763.64707496332,259567.3542436846,260233.3371445723,260683.1518235904,261069.65529724804,261599.15476624333,262571.41474354925,263703.1169029043,265048.49432162376,265976.4949235897,266740.2504633035,267194.38685604645,267803.7780847557,268276.3766655615,268925.5117233581,269479.4830664518,269894.4441924448,270139.0691275023,270387.46030747105,270838.2568362034,271647.76790049655,272535.0215480734,273639.54155826074,274964.44364280504,276716.6569043607,278611.70803193277,280160.3003470251,281415.3383620332,282303.38617973827,282997.1519343394,283311.155517675,283872.3193907375,284733.26626486954,286068.4769821677,287166.14257950935,287951.69035824295,288556.20282199135,289397.93059418304,290698.3617129138,292494.2142937342,294140.5073623214,295878.3618919872,297412.29887615953,299479.1486833066,301143.7464443792,302605.475764343,303683.6248064344,305018.2490895656,306373.16795781977,308066.36807427625,309439.5237157508,310972.2564599034,312356.82583659125,313465.82128054183,314910.62524673203,316526.0456692061,318876.3987021704,320997.4520225481,323392.42327110586,325728.0680310197,328124.1133573687,329711.2046170102,330840.1428876053,331502.45130333386,332579.5446193507,334096.7028664621,335741.4458747791,337125.15821220045,337915.6684445119,338880.4028083794,339864.002107244,341040.7707267929,341684.0645379148,342409.40973735787,343858.03255892725,345700.5510336728,347971.8125727113,349703.36015998904,351297.08701771667,352620.82749161264,353772.5152532055,354395.1088225143,354571.44276434695,354975.7571253415,357013.72387015837,360354.1606177908,364768.7765388217,369638.30228579626,374247.8882964801,379058.07074240706,383552.6451706506,387728.6425436397,391903.38148224464,395813.38495507906,399267.8130723438,401373.8113817414,402414.94267529115,403919.0240568978,406180.25745869445,408853.10460878274,412001.70258130255,415818.83966822125,420913.3592241886,426126.0084488671,430883.6537340837,435435.8679271289,438506.3385195181,439426.09294156224,437868.76385311113,436052.56658740627,434507.7418977374,432936.16451387975,431291.2839347268,429924.72168414574,430018.23953720107,431499.6330885294,433924.16234184575,436773.7308254458,439795.325632606,442866.2102361563,445472.2150562056,447319.5749878474,448862.31279791804,450551.7158814641,452342.2409058854,454553.4802101894,457528.31204309646,461164.59490269027,464506.87778083375,467194.3561630508,469706.98502846836,472781.4137403695,475623.5969634974,478024.5889097758,479842.726249341,481584.65600848035,482705.4485600965,483875.5402034707,484772.40549739,486128.55190395657,487375.82476764434,488936.3947447399,490832.53786185244,492480.95070140314,494284.02669463685,496249.2997894266,498623.49193328357,501000.41794866073,503099.36264541507,505478.6545477798,508126.87125157093,510449.493011673
