RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30
9,0,California,state,,85027.0,92217.0,100005.0,106174.0,112256.0,116121.0,118219.0,118807.0,115789.0,107952.0,100639.0,96765.0,100652.0,105726.0,112595.0,116783.0,119154.0,118610.0,117075.0,113983.0,106826.0,94892.0,84745.0,80573.0,82766.0,82598.0,84539.0,86472.0,90207.0,90093.0,88493.0,87037.0,82144.0,73829.0,66031.0,62069.0,64748.0,67324.0,70999.0,73474.0,76815.0,79553.0,80354.0,78735.0,72820.0,62643.0,53886.0,50661.0,55822.0,62000.0,69565.0,76414.0,84086.0,89018.0,89538.0,86979.0,81229.0,73259.0,65099.0,59196.0,57878.0,57694.0,59235.0,60806.0,62566.0,63816.0,64622.0,65667.0,64606.0,60379.0,56317.0,54479.0,57533.0,62066.0,68637.0,74495.0,79175.0,81513.0,83085.0,84040.0,81616.0,75218.0,70255.0,70016.0,76520.0,83770.0,92505.0,98377.0,102157.0,101795.0,100361.0,97593.0,91715.0,82543.0,75077.0,72999.0,78136.0,84428.0
54,1,Texas,state,,109119.0,115521.0,123128.0,129183.0,134096.0,136680.0,134939.0,131246.0,125995.0,119639.0,115149.0,113883.0,119059.0,124918.0,131713.0,136556.0,139817.0,140403.0,137827.0,133864.0,127931.0,120599.0,115024.0,113309.0,116528.0,117243.0,119395.0,119389.0,119931.0,115660.0,109311.0,102534.0,94617.0,86361.0,80324.0,74513.0,74508.0,75078.0,79671.0,82940.0,87743.0,92241.0,93682.0,91726.0,86316.0,78836.0,71654.0,66266.0,66942.0,69035.0,74984.0,82534.0,91873.0,99273.0,102284.0,102467.0,99774.0,95017.0,90786.0,87171.0,88648.0,91360.0,96755.0,101241.0,104795.0,107249.0,107898.0,108244.0,107107.0,104116.0,101077.0,100754.0,105420.0,112146.0,120036.0,127685.0,133173.0,136821.0,137248.0,137368.0,134652.0,129744.0,125655.0,124840.0,131115.0,139887.0,150664.0,158522.0,163572.0,164599.0,162541.0,159456.0,154233.0,146740.0,139807.0,136821.0,141619.0,147686.0
14,2,Florida,state,,173330.0,176282.0,176901.0,173109.0,169219.0,166489.0,164156.0,164211.0,164842.0,165041.0,169348.0,175307.0,184806.0,187437.0,186571.0,181487.0,175297.0,168917.0,164060.0,164349.0,163470.0,160867.0,159515.0,161727.0,166185.0,161973.0,158994.0,154780.0,152876.0,147701.0,141961.0,137595.0,131886.0,125892.0,125151.0,121337.0,118109.0,108527.0,104820.0,101902.0,101846.0,102773.0,103248.0,103022.0,99064.0,92877.0,87427.0,83453.0,85114.0,86413.0,91769.0,98143.0,107066.0,115333.0,118705.0,119734.0,118316.0,117719.0,119036.0,120237.0,123699.0,122839.0,121775.0,119047.0,117590.0,117452.0,118331.0,122548.0,127555.0,131756.0,138523.0,147628.0,158770.0,165603.0,169532.0,174209.0,179047.0,178104.0,174231.0,168725.0,169987.0,171122.0,178678.0,187316.0,200128.0,207381.0,211414.0,209905.0,205769.0,199353.0,192749.0,188752.0,186244.0,183014.0,182639.0,183846.0,189217.0,189886.0
43,3,New York,state,,69598.0,74388.0,79030.0,83258.0,86531.0,87538.0,87454.0,86845.0,84302.0,78932.0,73225.0,69968.0,71660.0,75833.0,81736.0,86628.0,89036.0,88897.0,87945.0,86603.0,83326.0,76932.0,70628.0,67412.0,68673.0,66407.0,65123.0,65355.0,71679.0,76179.0,76954.0,74617.0,70393.0,64330.0,59823.0,55495.0,55042.0,55236.0,58757.0,61729.0,63721.0,64415.0,63622.0,62537.0,59472.0,53882.0,47627.0,43509.0,44459.0,46928.0,50960.0,54281.0,56811.0,57493.0,56498.0,55427.0,52934.0,48721.0,44353.0,41507.0,41932.0,43019.0,45179.0,46498.0,47146.0,46688.0,46084.0,46490.0,45965.0,43263.0,39720.0,37614.0,38308.0,40251.0,43333.0,46274.0,48349.0,48225.0,47774.0,47250.0,45635.0,41958.0,38016.0,35895.0,37044.0,39494.0,43536.0,46849.0,48981.0,48955.0,48723.0,48443.0,47043.0,43071.0,38677.0,35684.0,36234.0,38965.0
47,4,Pennsylvania,state,,52650.0,55366.0,58884.0,61764.0,63031.0,63112.0,62087.0,61145.0,58929.0,55048.0,50959.0,48107.0,48736.0,51006.0,54270.0,56536.0,57110.0,56787.0,55842.0,54907.0,52495.0,48254.0,44223.0,41850.0,41394.0,38699.0,38653.0,40159.0,43324.0,43553.0,42453.0,40985.0,38088.0,33426.0,30004.0,27286.0,27506.0,28408.0,31215.0,33481.0,35717.0,37396.0,37841.0,37334.0,34927.0,31128.0,26979.0,24063.0,24379.0,25859.0,28674.0,31094.0,33180.0,34240.0,34087.0,33585.0,31988.0,29315.0,26556.0,24531.0,24673.0,25153.0,26359.0,27005.0,27503.0,27968.0,28332.0,28985.0,28656.0,26977.0,24859.0,23592.0,24154.0,25347.0,27132.0,28790.0,30117.0,31022.0,31675.0,32342.0,31793.0,29700.0,27243.0,25444.0,26195.0,27611.0,30225.0,31971.0,33288.0,33948.0,34514.0,35128.0,34257.0,31563.0,28526.0,26306.0,26967.0,28839.0
21,5,Illinois,state,,58261.0,62830.0,67422.0,70211.0,72568.0,73830.0,73353.0,72028.0,68612.0,62921.0,57482.0,55012.0,57896.0,63017.0,68355.0,71833.0,73468.0,74114.0,73837.0,72569.0,68921.0,62769.0,57366.0,55174.0,56607.0,56343.0,56657.0,56917.0,58979.0,59323.0,58033.0,56061.0,52190.0,46933.0,43558.0,40872.0,41623.0,41831.0,44446.0,46687.0,49050.0,50898.0,51237.0,50085.0,46318.0,40332.0,34298.0,30125.0,30353.0,31836.0,34748.0,37183.0,39470.0,40784.0,40523.0,39511.0,37033.0,33300.0,29795.0,27351.0,27431.0,27681.0,28538.0,29035.0,29578.0,30045.0,29952.0,29905.0,28907.0,26740.0,24250.0,23204.0,23999.0,25473.0,27046.0,28625.0,29975.0,30941.0,31541.0,32083.0,31212.0,28855.0,26212.0,24636.0,25419.0,26763.0,29081.0,30760.0,32114.0,32478.0,32703.0,32791.0,31781.0,29014.0,26278.0,24731.0,25772.0,27396.0
44,6,Ohio,state,,42872.0,44961.0,48067.0,50611.0,52976.0,54395.0,54438.0,53694.0,51268.0,47385.0,43299.0,40583.0,41078.0,42654.0,45456.0,47681.0,49461.0,50318.0,50362.0,49832.0,47618.0,43841.0,39839.0,37027.0,36623.0,35791.0,35954.0,35706.0,36499.0,36634.0,36344.0,35490.0,33290.0,29779.0,27334.0,24033.0,23182.0,22216.0,24303.0,26420.0,29232.0,31777.0,32889.0,32728.0,30590.0,27192.0,23450.0,20388.0,20372.0,21459.0,24290.0,26922.0,29341.0,30813.0,30789.0,30255.0,28519.0,25949.0,23264.0,21158.0,20924.0,21042.0,22100.0,23163.0,24016.0,24712.0,25134.0,25943.0,25959.0,24589.0,22697.0,21258.0,21089.0,21434.0,22797.0,24511.0,26220.0,27628.0,28501.0,29325.0,28848.0,27154.0,25059.0,23467.0,23950.0,24980.0,27197.0,29069.0,30966.0,32184.0,32876.0,33408.0,32663.0,30355.0,27550.0,25374.0,25784.0,27160.0
16,7,Georgia,state,,50907.0,53149.0,55496.0,57357.0,58810.0,59771.0,59141.0,58077.0,56094.0,53327.0,51420.0,52101.0,54442.0,56745.0,58502.0,60335.0,61234.0,61139.0,60359.0,59481.0,57346.0,54073.0,51609.0,50362.0,51387.0,51395.0,52393.0,52051.0,51567.0,49501.0,46858.0,44384.0,41200.0,37836.0,35430.0,33530.0,33611.0,33774.0,35154.0,36553.0,37834.0,38903.0,38657.0,37768.0,35715.0,32823.0,30252.0,28638.0,29707.0,30922.0,33370.0,35877.0,38749.0,41001.0,41604.0,41363.0,39632.0,37176.0,34686.0,32588.0,32238.0,31910.0,32515.0,32992.0,33816.0,34531.0,34974.0,35503.0,35385.0,34260.0,33280.0,33330.0,35015.0,37206.0,39669.0,42053.0,43875.0,45230.0,45705.0,46274.0,45751.0,44406.0,43247.0,43154.0,45573.0,48306.0,51644.0,53990.0,55578.0,56222.0,56011.0,55806.0,54346.0,51900.0,49522.0,48413.0,50061.0,52490.0
36,8,North Carolina,state,,50712.0,53581.0,56870.0,58790.0,60076.0,60143.0,58375.0,56361.0,53345.0,49920.0,46909.0,45482.0,47185.0,49053.0,51788.0,53163.0,53799.0,53248.0,52322.0,51425.0,49178.0,45708.0,42645.0,40937.0,41806.0,41644.0,42232.0,41167.0,40247.0,38130.0,36255.0,34784.0,32420.0,29276.0,26925.0,25297.0,26007.0,26734.0,28720.0,30161.0,31784.0,33258.0,33908.0,33826.0,32115.0,29254.0,25964.0,23688.0,24153.0,25576.0,28154.0,30654.0,33382.0,35418.0,35849.0,35202.0,33465.0,31017.0,29233.0,28129.0,28991.0,29317.0,30071.0,30333.0,30813.0,31335.0,31585.0,31966.0,31666.0,30641.0,29467.0,29044.0,30170.0,31846.0,34131.0,36232.0,37863.0,38987.0,39541.0,40023.0,39340.0,37392.0,35466.0,34684.0,36793.0,39906.0,44052.0,47020.0,48915.0,49306.0,49190.0,49088.0,47892.0,44988.0,41681.0,39708.0,41483.0,44955.0
30,9,Michigan,state,,40786.0,42480.0,46600.0,51419.0,56039.0,59428.0,60135.0,59455.0,56064.0,51137.0,46063.0,42245.0,41554.0,42830.0,46856.0,51377.0,55200.0,57654.0,58370.0,57835.0,54370.0,48994.0,43608.0,40221.0,39053.0,36575.0,37884.0,40367.0,44152.0,44266.0,42310.0,39993.0,35909.0,31196.0,27906.0,25136.0,24729.0,24548.0,26960.0,29841.0,33406.0,36909.0,38566.0,38376.0,35571.0,30766.0,25899.0,21950.0,21699.0,22942.0,26222.0,29925.0,33596.0,36208.0,36472.0,35513.0,32946.0,29756.0,26519.0,23681.0,22643.0,22476.0,23959.0,25727.0,27322.0,28763.0,29316.0,29677.0,28618.0,26541.0,24026.0,22165.0,22092.0,23102.0,25509.0,28209.0,30366.0,31908.0,32581.0,33077.0,31911.0,29450.0,26713.0,24412.0,24245.0,25087.0,27934.0,30756.0,33269.0,34779.0,35508.0,35873.0,34645.0,31780.0,28321.0,25708.0,25623.0,26978.0
40,10,New Jersey,state,,47246.0,50922.0,54625.0,57276.0,57986.0,57449.0,56251.0,55313.0,53522.0,50192.0,47220.0,46108.0,48599.0,52107.0,55906.0,57890.0,58022.0,56524.0,55000.0,53109.0,50259.0,45357.0,41412.0,40059.0,40620.0,39262.0,38266.0,38467.0,40576.0,41358.0,41180.0,40257.0,37879.0,33793.0,30364.0,28543.0,28855.0,29605.0,31189.0,32940.0,34495.0,35326.0,34665.0,33381.0,30691.0,26837.0,22790.0,20182.0,20863.0,22628.0,25160.0,27195.0,28991.0,29414.0,28876.0,27227.0,25130.0,22024.0,19666.0,18092.0,18337.0,18691.0,19438.0,19875.0,20032.0,20048.0,19592.0,19618.0,18964.0,17597.0,16157.0,15575.0,16491.0,17802.0,19443.0,20751.0,21711.0,21967.0,22118.0,22095.0,21345.0,19523.0,17730.0,16855.0,18010.0,19691.0,22056.0,23718.0,24792.0,24763.0,24494.0,24210.0,23281.0,21086.0,18944.0,17722.0,18755.0,20857.0
56,11,Virginia,state,,39915.0,43745.0,47339.0,48719.0,48440.0,47691.0,46709.0,45589.0,43423.0,39783.0,36270.0,34120.0,35622.0,38355.0,41804.0,43544.0,43804.0,42850.0,41636.0,40343.0,38082.0,34719.0,31696.0,30449.0,31827.0,32792.0,33426.0,32503.0,31938.0,30911.0,30284.0,29297.0,27599.0,24745.0,22343.0,20348.0,20909.0,23080.0,26087.0,27940.0,28697.0,29167.0,28769.0,27514.0,24771.0,21054.0,17312.0,15466.0,16558.0,18858.0,21563.0,23318.0,24325.0,24307.0,23612.0,22518.0,20887.0,18639.0,16656.0,15252.0,15647.0,16375.0,17557.0,18029.0,18268.0,18366.0,18439.0,18684.0,18458.0,17296.0,16070.0,15575.0,16532.0,17994.0,19895.0,21340.0,22214.0,22492.0,22691.0,22786.0,22081.0,20319.0,18677.0,17909.0,19433.0,21759.0,24736.0,26482.0,27371.0,27396.0,27402.0,27401.0,26456.0,24118.0,21693.0,20278.0,21487.0,23891.0
59,12,Washington,state,,20028.0,21879.0,25489.0,28551.0,31148.0,32418.0,32868.0,32434.0,30193.0,26285.0,22742.0,20170.0,20648.0,22116.0,25897.0,28853.0,30858.0,30912.0,29850.0,27971.0,24656.0,20459.0,16976.0,15320.0,16328.0,17489.0,19336.0,20279.0,21721.0,22527.0,22553.0,21649.0,19096.0,15927.0,13469.0,12295.0,13386.0,14812.0,17008.0,18498.0,19848.0,20620.0,20891.0,20158.0,17878.0,14183.0,11052.0,9952.0,11707.0,14215.0,17360.0,20371.0,23450.0,25210.0,25359.0,24055.0,21679.0,18497.0,15578.0,13460.0,13299.0,13756.0,15325.0,16790.0,18188.0,18963.0,19113.0,18793.0,17575.0,15399.0,13341.0,12370.0,13140.0,14908.0,17707.0,20439.0,22599.0,23541.0,23802.0,23492.0,21751.0,18759.0,16212.0,15009.0,16230.0,18354.0,22167.0,25572.0,28377.0,29308.0,29425.0,28602.0,26503.0,22854.0,19711.0,18375.0,19849.0,22668.0
8,13,Arizona,state,,41531.0,42419.0,42650.0,41898.0,40621.0,39493.0,38613.0,38809.0,39372.0,38481.0,38256.0,37995.0,40154.0,41287.0,41881.0,40877.0,38824.0,36691.0,35034.0,34530.0,33662.0,31993.0,30830.0,30504.0,31883.0,32044.0,32161.0,31056.0,29978.0,28619.0,27996.0,28276.0,27719.0,25809.0,23641.0,22323.0,22588.0,23075.0,23885.0,24436.0,25025.0,25831.0,26507.0,27069.0,26515.0,24888.0,22836.0,21324.0,21476.0,22276.0,24372.0,27186.0,30622.0,33577.0,35199.0,35640.0,34658.0,32560.0,30542.0,28990.0,28706.0,27976.0,27014.0,25653.0,24249.0,23474.0,23278.0,24173.0,25129.0,25318.0,25262.0,25432.0,26725.0,27898.0,28971.0,29368.0,29230.0,29054.0,29395.0,30517.0,31347.0,30983.0,31513.0,32715.0,35548.0,37422.0,38943.0,39287.0,38483.0,37037.0,35972.0,36195.0,36319.0,35292.0,34850.0,35387.0,37855.0,39147.0
26,14,Massachusetts,state,,16551.0,18684.0,21708.0,24329.0,25586.0,25598.0,25825.0,26489.0,26023.0,23428.0,20427.0,18605.0,19312.0,21147.0,24116.0,26344.0,27035.0,26224.0,25778.0,25732.0,24652.0,21261.0,17841.0,16218.0,16937.0,17169.0,18167.0,19181.0,20563.0,20561.0,20000.0,19712.0,18424.0,15747.0,13069.0,11522.0,12331.0,13725.0,15495.0,16635.0,17004.0,17229.0,17387.0,17508.0,16410.0,13640.0,10914.0,9335.0,10222.0,11856.0,14306.0,16866.0,17781.0,17577.0,16250.0,15964.0,15158.0,13121.0,11079.0,9627.0,10009.0,10809.0,12186.0,12778.0,12654.0,12179.0,12108.0,12625.0,12580.0,11300.0,9802.0,8956.0,9468.0,10581.0,12388.0,14004.0,14792.0,14592.0,14760.0,15310.0,15010.0,13033.0,10936.0,9790.0,10605.0,12437.0,15048.0,17039.0,17602.0,17265.0,17188.0,17483.0,16926.0,14579.0,12056.0,10391.0,11007.0,13106.0
53,15,Tennessee,state,,30207.0,31532.0,33240.0,34700.0,35979.0,36968.0,37084.0,36699.0,35464.0,33656.0,32006.0,30984.0,31491.0,32331.0,33732.0,34769.0,35556.0,35612.0,35293.0,34686.0,33765.0,31801.0,29795.0,28194.0,28118.0,28014.0,28526.0,28454.0,28328.0,27451.0,26263.0,25101.0,23577.0,21644.0,20377.0,18221.0,17462.0,16636.0,17832.0,18989.0,20608.0,22035.0,22771.0,22717.0,21429.0,19358.0,16982.0,15480.0,15799.0,17051.0,19225.0,21667.0,24087.0,25955.0,26560.0,26457.0,25541.0,23947.0,22444.0,21083.0,21152.0,21402.0,22239.0,22796.0,23328.0,23878.0,24237.0,24665.0,24621.0,23985.0,23011.0,22661.0,23449.0,25109.0,27005.0,28939.0,30481.0,31802.0,32325.0,32430.0,31599.0,30072.0,28699.0,27977.0,29116.0,30849.0,33333.0,35343.0,36970.0,37840.0,38055.0,38100.0,37387.0,35628.0,33616.0,32236.0,33211.0,35192.0
22,16,Indiana,state,,23844.0,24525.0,25607.0,26676.0,28123.0,29404.0,29834.0,29835.0,28798.0,26848.0,24758.0,23286.0,23236.0,23687.0,24926.0,26093.0,27110.0,27766.0,28129.0,28118.0,26968.0,24719.0,22598.0,21102.0,20951.0,20394.0,20809.0,20742.0,20914.0,20321.0,20154.0,19685.0,18566.0,16548.0,15157.0,13359.0,12934.0,12709.0,14142.0,15484.0,17073.0,18576.0,19256.0,19341.0,18224.0,16280.0,14165.0,12316.0,12350.0,12951.0,14828.0,16688.0,18374.0,19407.0,19608.0,19695.0,18997.0,17639.0,15939.0,14451.0,13987.0,13883.0,14508.0,15255.0,15981.0,16898.0,17652.0,18548.0,18632.0,17836.0,16728.0,15841.0,15845.0,16191.0,17206.0,18306.0,19400.0,20410.0,21091.0,21651.0,21339.0,20257.0,18856.0,17832.0,18106.0,18865.0,20325.0,21627.0,22874.0,23695.0,24324.0,24890.0,24598.0,23042.0,21073.0,19649.0,20041.0,21172.0
27,17,Maryland,state,,25305.0,27653.0,29945.0,30482.0,29873.0,28948.0,28505.0,28271.0,27447.0,25676.0,23637.0,22301.0,23108.0,24950.0,27236.0,28525.0,28613.0,27990.0,27319.0,26942.0,25784.0,23387.0,20959.0,19680.0,20076.0,19945.0,20118.0,19697.0,19667.0,18994.0,18968.0,18765.0,17808.0,15519.0,13681.0,12436.0,12906.0,13902.0,15704.0,16891.0,18056.0,18861.0,19156.0,18764.0,17311.0,14973.0,12542.0,11073.0,11492.0,12626.0,14122.0,15161.0,15886.0,16120.0,15915.0,15382.0,14430.0,12971.0,11598.0,10529.0,10601.0,10836.0,11466.0,11726.0,11918.0,11997.0,12103.0,12340.0,12321.0,11651.0,10743.0,10234.0,10730.0,11597.0,12772.0,13650.0,14199.0,14328.0,14422.0,14694.0,14537.0,13528.0,12346.0,11718.0,12751.0,14275.0,16215.0,17326.0,17976.0,18082.0,18275.0,18643.0,18395.0,17076.0,15443.0,14294.0,14857.0,16171.0
32,18,Missouri,state,,32908.0,34709.0,36924.0,38763.0,39933.0,40556.0,39893.0,38997.0,37186.0,34555.0,32169.0,30509.0,31102.0,32268.0,33954.0,34862.0,35457.0,35651.0,35509.0,34996.0,33619.0,31309.0,28982.0,27605.0,27777.0,27613.0,27844.0,27272.0,27193.0,26406.0,25549.0,24573.0,23020.0,21025.0,19119.0,17029.0,16370.0,16283.0,17570.0,18688.0,20011.0,21251.0,21770.0,21479.0,20090.0,17843.0,15526.0,13666.0,13776.0,14692.0,16427.0,18077.0,19383.0,20379.0,20391.0,20141.0,19230.0,17897.0,16521.0,15396.0,15465.0,15689.0,16446.0,16983.0,17590.0,18193.0,18550.0,18955.0,18825.0,18053.0,16948.0,16417.0,16942.0,18050.0,19341.0,20520.0,21444.0,22311.0,22791.0,23221.0,22776.0,21634.0,20214.0,19269.0,19851.0,21030.0,22944.0,24252.0,25300.0,25725.0,25989.0,26190.0,25605.0,24052.0,22254.0,21127.0,21655.0,22690.0
60,19,Wisconsin,state,,25278.0,27460.0,30551.0,32969.0,35051.0,35964.0,35901.0,34997.0,32849.0,29716.0,26424.0,24440.0,24625.0,26564.0,29741.0,32793.0,34637.0,35234.0,34893.0,33956.0,31669.0,28194.0,24640.0,22740.0,23186.0,24336.0,25819.0,26981.0,28232.0,28532.0,27631.0,25810.0,23157.0,20056.0,17126.0,14980.0,14776.0,16026.0,18961.0,22096.0,24604.0,25820.0,25816.0,25134.0,23086.0,19803.0,16109.0,13552.0,13142.0,14292.0,16465.0,18771.0,20506.0,21228.0,20586.0,19502.0,17608.0,15201.0,12677.0,11065.0,11008.0,11910.0,13423.0,14973.0,16240.0,17142.0,17438.0,17525.0,16771.0,15102.0,13026.0,11715.0,11941.0,13089.0,14879.0,16502.0,17689.0,18361.0,18617.0,18768.0,17955.0,16252.0,14203.0,12902.0,13047.0,14123.0,16040.0,17812.0,19138.0,19695.0,19872.0,19881.0,19062.0,17137.0,14764.0,13261.0,13398.0,14827.0
10,20,Colorado,state,,23366.0,25435.0,28189.0,30722.0,32609.0,33699.0,33497.0,32979.0,31308.0,28434.0,25951.0,24691.0,25742.0,27563.0,30595.0,33180.0,34946.0,35396.0,35043.0,33927.0,31170.0,27398.0,24233.0,22590.0,23428.0,24019.0,26713.0,28641.0,30743.0,30109.0,28161.0,25543.0,22161.0,18686.0,16674.0,15651.0,16148.0,16585.0,17997.0,19617.0,21211.0,22468.0,22798.0,21703.0,19013.0,15414.0,12799.0,11762.0,13035.0,15273.0,18254.0,21365.0,24198.0,26208.0,26687.0,25906.0,23954.0,21255.0,18775.0,17231.0,17446.0,18286.0,19894.0,21685.0,23359.0,24647.0,24975.0,24841.0,23458.0,21091.0,18781.0,17826.0,18747.0,20660.0,23617.0,26697.0,29276.0,30780.0,31386.0,31374.0,29792.0,26852.0,24265.0,23336.0,25098.0,27984.0,32020.0,35434.0,37769.0,38341.0,37857.0,36693.0,34357.0,30696.0,27411.0,26113.0,27475.0,29825.0
31,21,Minnesota,state,,18808.0,20913.0,23865.0,26507.0,28656.0,29750.0,29730.0,28947.0,26693.0,23249.0,19958.0,17967.0,18318.0,20236.0,23553.0,26613.0,28553.0,29165.0,29043.0,28457.0,26291.0,22783.0,19217.0,17552.0,18405.0,19723.0,21533.0,22503.0,23475.0,23539.0,22980.0,21914.0,19436.0,16232.0,13306.0,11621.0,11810.0,12851.0,14605.0,16233.0,17547.0,18692.0,18918.0,18587.0,16767.0,13864.0,10784.0,8969.0,9333.0,10972.0,13243.0,15481.0,17007.0,17853.0,17656.0,17061.0,15497.0,13288.0,10928.0,9342.0,9235.0,9959.0,11611.0,13478.0,14952.0,15919.0,16050.0,16121.0,15193.0,13563.0,11667.0,10732.0,11178.0,12425.0,14249.0,15895.0,17122.0,17828.0,18260.0,18558.0,17691.0,15702.0,13420.0,12124.0,12613.0,14005.0,16289.0,18182.0,19587.0,20073.0,20202.0,20133.0,19114.0,16922.0,14523.0,13378.0,14256.0,16392.0
51,22,South Carolina,state,,34457.0,35660.0,36608.0,36793.0,36641.0,36466.0,35448.0,35027.0,34117.0,33101.0,32227.0,32028.0,33458.0,34978.0,36234.0,36474.0,35888.0,35716.0,35337.0,35137.0,33923.0,32372.0,31219.0,30866.0,31646.0,31555.0,31204.0,29965.0,28822.0,27452.0,26165.0,24694.0,22922.0,21060.0,20375.0,19249.0,18703.0,17288.0,16935.0,16533.0,16754.0,17258.0,17632.0,17406.0,16305.0,14674.0,13286.0,12539.0,12947.0,13538.0,14666.0,15952.0,17397.0,18577.0,18921.0,18886.0,18257.0,17378.0,16743.0,16313.0,16799.0,16893.0,17415.0,17635.0,18080.0,18577.0,18949.0,19605.0,19772.0,19572.0,19595.0,20256.0,21662.0,22699.0,23674.0,24378.0,24967.0,25343.0,25484.0,25573.0,25195.0,24387.0,23869.0,23940.0,25482.0,27378.0,29563.0,30777.0,31197.0,30956.0,30788.0,30751.0,30298.0,28986.0,27831.0,27453.0,28964.0,30770.0
4,23,Alabama,state,,28935.0,30001.0,31038.0,31666.0,31772.0,31694.0,30947.0,30217.0,29046.0,27508.0,26343.0,25833.0,26438.0,27007.0,27645.0,28170.0,28324.0,28215.0,27884.0,27261.0,26202.0,24631.0,23798.0,23445.0,23829.0,23558.0,23605.0,23108.0,22731.0,21876.0,20734.0,19547.0,18196.0,17031.0,16669.0,15897.0,15672.0,15112.0,15253.0,15514.0,15972.0,16770.0,16969.0,16759.0,15856.0,14657.0,13566.0,12861.0,13152.0,13624.0,14521.0,15592.0,16660.0,17477.0,17587.0,17461.0,16925.0,16182.0,15585.0,15161.0,15425.0,15548.0,15846.0,16112.0,16477.0,17063.0,17373.0,17897.0,17931.0,17662.0,17280.0,17314.0,17949.0,18753.0,19702.0,20619.0,21426.0,22148.0,22621.0,22962.0,22706.0,22024.0,21431.0,21365.0,22220.0,23076.0,24028.0,24637.0,25141.0,25386.0,25517.0,25535.0,25124.0,24101.0,23298.0,22958.0,23900.0,24838.0
25,24,Louisiana,state,,23284.0,24379.0,25421.0,25968.0,26288.0,26318.0,25878.0,25460.0,24889.0,24066.0,23468.0,23255.0,23887.0,24439.0,25036.0,25424.0,25375.0,25185.0,24682.0,24187.0,23252.0,22034.0,21205.0,20847.0,21137.0,20869.0,20833.0,20310.0,20062.0,19270.0,18339.0,17166.0,16055.0,15074.0,14644.0,13949.0,13987.0,13532.0,13530.0,13153.0,13266.0,13494.0,13231.0,12795.0,11949.0,11158.0,10459.0,9987.0,10262.0,10543.0,11154.0,11742.0,12389.0,13060.0,13382.0,13588.0,13381.0,12885.0,12575.0,12358.0,12864.0,13221.0,13829.0,14470.0,14867.0,15228.0,15144.0,15327.0,15278.0,15041.0,14857.0,14858.0,15346.0,15941.0,16675.0,17278.0,17757.0,18172.0,18267.0,18431.0,18213.0,17883.0,17421.0,17253.0,17683.0,18261.0,18918.0,19323.0,19583.0,19681.0,19616.0,19530.0,19211.0,18612.0,18081.0,17796.0,18236.0,18621.0
24,25,Kentucky,state,,18374.0,19176.0,20224.0,21332.0,22283.0,22909.0,22784.0,22601.0,21964.0,20798.0,19627.0,18682.0,18871.0,19197.0,19905.0,20404.0,20833.0,21107.0,21106.0,20913.0,20180.0,18928.0,17841.0,17031.0,16953.0,16515.0,16358.0,15895.0,15549.0,14980.0,14525.0,14182.0,13539.0,12599.0,11916.0,11001.0,10876.0,10508.0,10939.0,11250.0,12028.0,12887.0,13729.0,14209.0,13681.0,12265.0,10645.0,9566.0,9532.0,9760.0,10632.0,11531.0,12458.0,13088.0,13151.0,12967.0,12428.0,11575.0,10934.0,10369.0,10421.0,10366.0,10565.0,10816.0,11209.0,11675.0,11950.0,12225.0,12265.0,11967.0,11517.0,11230.0,11419.0,11786.0,12348.0,12902.0,13561.0,14158.0,14605.0,14878.0,14710.0,14135.0,13432.0,12942.0,13204.0,13756.0,14691.0,15397.0,16060.0,16519.0,16984.0,17324.0,17212.0,16479.0,15639.0,14968.0,15359.0,15963.0
